Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
SENNETT ESTATE,"3,100,000","1,624.29","1,909",04 May 2018,67 BELIMBING AVENUE,Resale,Land,150.9,"20,543",-,Terrace House,1,Freehold,-,Private,349930,13,34,Central Region,Toa Payoh
SIGNATURE PARK,"1,170,000","1,022.58","1,144",04 May 2018,48 TOH TUCK ROAD #01-01,Resale,Strata,95,"12,316",-,Condominium,1,Freehold,1998,Private,596739,21,59,Central Region,Bukit Timah
THE EDGEWATER,"1,050,000","1,216.33",863,04 May 2018,211 JALAN LOYANG BESAR #01-07,Resale,Strata,113,"9,292",-,Condominium,1,Freehold,2003,HDB,509504,17,50,East Region,Pasir Ris
THE PEAK@BALMEG,"3,350,000","2,604.89","1,286",04 May 2018,11 BALMEG HILL #05-20,Resale,Strata,242,"13,843",-,Condominium,1,Freehold,2011,Private,119916,05,11,Central Region,Queenstown
KEW VALE,"2,150,000","2,820.17",762,04 May 2018,17C LIMAU GARDEN,Resale,Land,262,"8,206",-,Semi-Detached House,1,99 yrs from 03/02/1994,1996,Private,467942,16,46,East Region,Bedok
KALLANG RIVERSIDE,"2,592,441","1,140.98","2,272",04 May 2018,51 KAMPONG BUGIS #22-03,New Sale,Strata,106,"24,457",-,Apartment,1,Freehold,Uncompleted,HDB,338986,12,33,Central Region,Kallang
CENTURY WOODS,"1,980,000","2,152.8",920,04 May 2018,9 WOODGROVE WALK,Resale,Land,200,"9,900",-,Terrace House,1,99 yrs from 04/12/1996,2001,HDB,738152,25,73,North Region,Woodlands
AVANT RESIDENCES,"827,100",527.44,"1,568",04 May 2018,10 ALJUNIED ROAD #06-03,Resale,Strata,49,"16,880",-,Apartment,1,99 yrs from 22/03/2012,2012,Private,389799,14,38,Central Region,Geylang
HILLVIEW REGENCY,"968,000","1,194.8",810,04 May 2018,26 BUKIT BATOK EAST AVENUE 2 #18-09,Resale,Strata,111,"8,721",-,Condominium,1,99 yrs from 20/06/2000,2005,Private,659920,23,65,West Region,Bukit Batok
REFLECTIONS AT KEPPEL BAY,"1,651,000","1,076.4","1,534",04 May 2018,15 KEPPEL BAY VIEW #03-55,Resale,Strata,100,"16,510",-,Condominium,1,99 yrs from 15/03/2006,2011,Private,098410,04,09,Central Region,Bukit Merah
8@WOODLEIGH,"1,100,000",839.59,"1,310",04 May 2018,2 WOODLEIGH CLOSE #02-06,Resale,Strata,78,"14,103",-,Condominium,1,99 yrs from 22/09/2008,2012,Private,357900,13,35,Central Region,Toa Payoh
OVADA 8,"1,520,000","1,517.72","1,001",04 May 2018,127 KOON SENG ROAD #01-02,Resale,Strata,141,"10,780",-,Apartment,1,Freehold,2001,Private,427071,15,42,Central Region,Geylang
PARC BOTANNIA,"625,000",430.56,"1,452",04 May 2018,12 FERNVALE STREET #22-17,New Sale,Strata,40,"15,625",-,Condominium,1,99 yrs from 28/12/2016,Uncompleted,Private,797391,28,79,North East Region,Sengkang
ARTRA,"1,960,900","1,044.11","1,878",04 May 2018,10 ALEXANDRA VIEW #28-10,New Sale,Strata,97,"20,215",-,Apartment,1,99 yrs from 15/02/2016,Uncompleted,N.A,158745,03,15,Central Region,Bukit Merah
BISHAN 8,"1,360,000","1,162.51","1,170",04 May 2018,63 BISHAN STREET 21 #05-10,Resale,Strata,108,"12,593",-,Condominium,1,99 yrs from 09/10/1996,2000,Private,574045,20,57,Central Region,Bishan
76 SHENTON,"1,250,000",592.02,"2,111",04 May 2018,76 SHENTON WAY #35-01,Resale,Strata,55,"22,727",-,Apartment,1,99 yrs from 12/04/2007,2014,Private,079119,02,07,Central Region,Downtown Core
CASHEW VILLAS,"3,500,000","2,913.81","1,201",04 May 2018,29 CASHEW CRESCENT,Resale,Land,270.7,"12,929",-,Terrace House,1,999 yrs from 09/01/1883,1993,Private,679774,23,67,West Region,Bukit Panjang
PARC BOTANNIA,"1,608,000","1,280.92","1,255",04 May 2018,16 FERNVALE STREET #11-25,New Sale,Strata,119,"13,513",-,Condominium,1,99 yrs from 28/12/2016,Uncompleted,HDB,797393,28,79,North East Region,Sengkang
CASA AERATA,"760,000",548.96,"1,384",04 May 2018,9 LORONG 26 GEYLANG #04-12,Resale,Strata,51,"14,902",-,Apartment,1,Freehold,2012,HDB,398484,14,39,Central Region,Geylang
AVANT RESIDENCES,"785,000",505.91,"1,552",04 May 2018,10 ALJUNIED ROAD #02-03,Resale,Strata,47,"16,702",-,Apartment,1,99 yrs from 22/03/2012,2012,Private,389799,14,38,Central Region,Geylang
REGENT HEIGHTS,"950,000","1,162.51",817,04 May 2018,50 BUKIT BATOK EAST AVENUE 5 #24-03,Resale,Strata,108,"8,796",-,Condominium,1,99 yrs from 07/11/1995,1999,Private,659801,23,65,West Region,Bukit Batok
JEWEL @ BUANGKOK,"953,000",775.01,"1,230",04 May 2018,83 COMPASSVALE BOW #07-06,Resale,Strata,72,"13,236",-,Condominium,1,99 yrs from 12/09/2012,2016,HDB,544684,19,54,North East Region,Sengkang
MARINA ONE RESIDENCES,"4,449,455","1,517.72","2,932",04 May 2018,21 MARINA WAY #28-07,New Sale,Strata,141,"31,556",-,Apartment,1,99 yrs from 01/07/2011,2017,Private,018978,01,01,Central Region,Downtown Core
BALMORAL GARDENS,"10,841,318","4,779.22","2,268",04 May 2018,11B BALMORAL ROAD #03-03,Resale,Strata,444,"24,417",-,Condominium,1,Freehold,1982,Private,259797,10,25,Central Region,Tanglin
KALLANG RIVERSIDE,"2,670,455","1,140.98","2,340",04 May 2018,51 KAMPONG BUGIS #26-03,New Sale,Strata,106,"25,193",-,Apartment,1,Freehold,Uncompleted,Private,338986,12,33,Central Region,Kallang
N.A.,"2,850,000","1,567.24","1,818",04 May 2018,17 JALAN ISHAK,Resale,Land,145.6,"19,574",-,Terrace House,1,Freehold,-,Private,419346,14,41,East Region,Bedok
KEMBANGAN SUITES,"808,000",559.73,"1,444",04 May 2018,16 JALAN MASJID #02-14,Resale,Strata,52,"15,538",-,Apartment,1,Freehold,2011,HDB,418941,14,41,East Region,Bedok
SUITES @ EUNOS,"579,300",365.98,"1,583",04 May 2018,1 JALAN YASIN #03-04,Resale,Strata,34,"17,038",-,Apartment,1,Freehold,2012,Private,417958,14,41,East Region,Bedok
REZI 26,"1,000,000",764.24,"1,308",04 May 2018,5B LORONG 26 GEYLANG #04-18,Resale,Strata,71,"14,085",-,Apartment,1,Freehold,2015,HDB,398505,14,39,Central Region,Geylang
WINDERMERE,"860,000","1,280.92",671,04 May 2018,32 CHOA CHU KANG STREET 64 #19-02,Resale,Strata,119,"7,227",-,Executive Condominium,1,99 yrs from 03/03/1997,1999,HDB,689099,23,68,West Region,Choa Chu Kang
COTE D'AZUR,"2,800,000","2,852.46",982,04 May 2018,68 MARINE PARADE ROAD #22-20,Resale,Strata,265,"10,566",-,Condominium,1,99 yrs from 25/07/2001,2004,Private,449301,15,44,Central Region,Marine Parade
YEW MEI GREEN,"885,000","1,291.68",685,04 May 2018,56 CHOA CHU KANG NORTH 6 #13-36,Resale,Strata,120,"7,375",-,Executive Condominium,1,99 yrs from 01/12/1997,2000,HDB,689577,23,68,West Region,Choa Chu Kang
BALMORAL GARDENS,"9,676,037","4,197.96","2,305",04 May 2018,11B BALMORAL ROAD #01-04,Resale,Strata,390,"24,810",-,Condominium,1,Freehold,1982,Private,259797,10,25,Central Region,Tanglin
CASPIAN,"1,370,000","1,237.86","1,107",04 May 2018,56 LAKESIDE DRIVE #16-25,Resale,Strata,115,"11,913",-,Condominium,1,99 yrs from 17/03/2008,2012,HDB,648318,22,64,West Region,Jurong West
WATERVIEW,"960,888",925.7,"1,038",04 May 2018,89 TAMPINES AVENUE 1 #06-33,Resale,Strata,86,"11,173",-,Condominium,1,99 yrs from 16/06/2010,2014,HDB,528689,18,52,East Region,Tampines
N.A.,"7,180,000","5,733.98","1,252",04 May 2018,40 THIRD STREET,Resale,Land,532.7,"13,479",-,Detached House,1,Freehold,1998,Private,455514,15,45,East Region,Bedok
TREE HOUSE,"790,000",796.54,992,04 May 2018,60 CHESTNUT AVENUE #14-03,Resale,Strata,74,"10,676",-,Condominium,1,99 yrs from 23/11/2009,2013,HDB,679517,23,67,West Region,Bukit Panjang
SIGNATURE PARK,"1,850,000","1,399.32","1,322",04 May 2018,54 TOH TUCK ROAD #05-01,Resale,Strata,130,"14,231",-,Condominium,1,Freehold,1998,Private,596745,21,59,Central Region,Bukit Timah
AVANT RESIDENCES,"764,900",484.38,"1,579",04 May 2018,10 ALJUNIED ROAD #05-07,Resale,Strata,45,"16,998",-,Apartment,1,99 yrs from 22/03/2012,2012,HDB,389799,14,38,Central Region,Geylang
PRIVE,"977,000","1,087.16",899,04 May 2018,33 PUNGGOL FIELD #07-11,Resale,Strata,101,"9,673",-,Executive Condominium,1,99 yrs from 14/09/2010,2013,HDB,828817,19,82,North East Region,Punggol
TWIN VEW,"899,640",710.42,"1,266",04 May 2018,93 WEST COAST VALE #06-11,New Sale,Strata,66,"13,631",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,Private,126756,05,12,West Region,Clementi
TWIN VEW,"945,700",731.95,"1,292",04 May 2018,93 WEST COAST VALE #02-07,New Sale,Strata,68,"13,907",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,N.A,126756,05,12,West Region,Clementi
SUITES@ KATONG,"572,000",376.74,"1,518",04 May 2018,263 TANJONG KATONG ROAD #02-15,Resale,Strata,35,"16,343",-,Apartment,1,Freehold,2012,Private,437050,15,43,Central Region,Marine Parade
THE VISION,"1,800,000","1,313.21","1,371",04 May 2018,81 WEST COAST CRESCENT #27-07,Resale,Strata,122,"14,754",-,Condominium,1,99 yrs from 25/06/2008,2014,Private,126794,05,12,West Region,Clementi
THE BAYSHORE,"920,000",979.52,939,04 May 2018,28 BAYSHORE ROAD #08-03,Resale,Strata,91,"10,110",-,Condominium,1,99 yrs from 31/05/1993,1996,Private,469973,16,46,East Region,Bedok
ARTRA,"2,488,800","1,410.08","1,765",04 May 2018,10 ALEXANDRA VIEW #31-01,New Sale,Strata,131,"18,998",-,Apartment,1,99 yrs from 15/02/2016,Uncompleted,Private,158745,03,15,Central Region,Bukit Merah
N.A.,"5,550,000","3,817.99","1,454",04 May 2018,32 NAMLY PLACE,Resale,Land,354.7,"15,647",-,Semi-Detached House,1,Freehold,-,Private,267177,10,26,Central Region,Bukit Timah
CAIRNHILL PLAZA,"4,500,000","2,820.17","1,596",04 May 2018,53 CAIRNHILL ROAD #16-03,Resale,Strata,262,"17,176",-,Apartment,1,Freehold,1978,Private,229664,09,22,Central Region,Newton
CARABELLE,"2,568,000","2,131.27","1,205",04 May 2018,63 WEST COAST WAY #12-23,Resale,Strata,198,"12,970",-,Condominium,1,956 yrs from 27/05/1928,2009,Private,127021,05,12,West Region,Clementi
JEWEL @ BUANGKOK,"660,000",473.62,"1,394",04 May 2018,89 COMPASSVALE BOW #07-34,Resale,Strata,44,"15,000",-,Condominium,1,99 yrs from 12/09/2012,2016,HDB,544687,19,54,North East Region,Sengkang
GOODWOOD RESIDENCE,"6,800,000","2,680.24","2,537",04 May 2018,263 BUKIT TIMAH ROAD #11-11,Resale,Strata,249,"27,309",-,Condominium,1,Freehold,2013,Private,259704,10,25,Central Region,Newton
SOUTH UNION PARK,"2,800,000","1,640.43","1,707",04 May 2018,70 ELITE PARK AVENUE,Resale,Land,152.4,"18,373",-,Terrace House,1,Freehold,-,Private,458893,15,45,East Region,Bedok
BALMORAL GARDENS,"9,676,037","4,197.96","2,305",04 May 2018,11B BALMORAL ROAD #01-02,Resale,Strata,390,"24,810",-,Condominium,1,Freehold,1982,Private,259797,10,25,Central Region,Tanglin
TWIN VEW,"1,250,480",904.18,"1,383",04 May 2018,91 WEST COAST VALE #18-01,New Sale,Strata,84,"14,887",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,HDB,126755,05,12,West Region,Clementi
CUBE 8,"865,000",559.73,"1,545",04 May 2018,376 THOMSON ROAD #11-06,Resale,Strata,52,"16,635",-,Condominium,1,Freehold,2013,Private,298130,11,29,Central Region,Novena
THE RIVERINA,"1,978,000","2,290.58",864,04 May 2018,10 RIVERINA VIEW,Resale,Land,212.8,"9,295",-,Semi-Detached House,1,99 yrs from 26/06/1996,2000,Private,518362,18,51,East Region,Pasir Ris
KERRISDALE,"1,420,000","1,259.39","1,128",04 May 2018,30 STURDEE ROAD #22-01,Resale,Strata,117,"12,137",-,Condominium,1,99 yrs from 02/04/1998,2005,Private,207852,08,20,Central Region,Kallang
EASTWOOD CENTRE,"1,180,000","1,463.9",806,04 May 2018,20 EASTWOOD ROAD #02-01,Resale,Strata,136,"8,676",-,Apartment,1,99 yrs from 06/11/1995,1998,HDB,486442,16,48,East Region,Bedok
BALMORAL GARDENS,"10,375,000","4,197.96","2,471",04 May 2018,11B BALMORAL ROAD #01-01,Resale,Strata,390,"26,603",-,Condominium,1,Freehold,1982,Private,259797,10,25,Central Region,Tanglin
TWIN VEW,"709,520",484.38,"1,465",04 May 2018,93 WEST COAST VALE #15-14,New Sale,Strata,45,"15,767",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,HDB,126756,05,12,West Region,Clementi
CITY STUDIOS,"1,080,000","1,022.58","1,056",04 May 2018,30 RACE COURSE LANE #06-03,Resale,Strata,95,"11,368",-,Apartment,1,Freehold,2013,Private,218745,08,21,Central Region,Rochor
WEMBLY RESIDENCES,"1,600,000","1,539.25","1,039",04 May 2018,28 YIO CHU KANG ROAD #05-01,Resale,Strata,143,"11,189",-,Apartment,1,Freehold,2011,Private,545678,19,54,North East Region,Hougang
LOYANG VILLAS,"1,570,000","1,672.73",939,04 May 2018,182 LOYANG RISE,Resale,Land,155.4,"10,103",-,Terrace House,1,99 yrs from 01/05/1993,1995,HDB,507419,17,50,East Region,Pasir Ris
TIARA,"2,488,888","1,345.5","1,850",04 May 2018,1 KIM SENG WALK #05-08,Resale,Strata,125,"19,911",-,Condominium,1,Freehold,1995,Private,239403,09,23,Central Region,Singapore River
AVILA GARDENS,"1,050,000","1,302.44",806,04 May 2018,13 FLORA ROAD #04-09,Resale,Strata,121,"8,678",-,Condominium,1,Freehold,1995,HDB,509733,17,50,East Region,Pasir Ris
MELVILLE PARK,"820,000","1,205.57",680,04 May 2018,20 SIMEI STREET 1 #03-16,Resale,Strata,112,"7,321",-,Condominium,1,99 yrs from 01/09/1992,1996,Private,529944,18,52,East Region,Tampines
SILVERSEA,"4,700,000","2,529.54","1,858",04 May 2018,50 MARINE PARADE ROAD #19-12,Resale,Strata,235,"20,000",-,Condominium,1,99 yrs from 20/07/2007,2014,Private,449307,15,44,Central Region,Marine Parade
PARK PLACE RESIDENCES AT PLQ,"1,350,000",667.37,"2,023",05 May 2018,2 PAYA LEBAR ROAD #13-05,New Sale,Strata,62,"21,774",-,Apartment,1,99 yrs from 29/06/2015,Uncompleted,Private,409053,14,40,Central Region,Geylang
TWIN VEW,"1,013,000",710.42,"1,426",05 May 2018,93 WEST COAST VALE #20-11,New Sale,Strata,66,"15,348",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,HDB,126756,05,12,West Region,Clementi
TWIN VEW,"989,000",742.72,"1,332",05 May 2018,93 WEST COAST VALE #02-08,New Sale,Strata,69,"14,333",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,Private,126756,05,12,West Region,Clementi
THE TAPESTRY,"937,600",688.9,"1,361",05 May 2018,53 TAMPINES STREET 86 #08-17,New Sale,Strata,64,"14,650",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,N.A,528540,18,52,East Region,Tampines
TWIN VEW,"1,105,000",818.06,"1,351",05 May 2018,91 WEST COAST VALE #16-04,New Sale,Strata,76,"14,539",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,HDB,126755,05,12,West Region,Clementi
TWIN VEW,"1,793,000","1,248.62","1,436",05 May 2018,91 WEST COAST VALE #27-06,New Sale,Strata,116,"15,457",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,N.A,126755,05,12,West Region,Clementi
TWIN VEW,"1,098,000",710.42,"1,546",05 May 2018,93 WEST COAST VALE #33-11,New Sale,Strata,66,"16,636",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,HDB,126756,05,12,West Region,Clementi
TWIN VEW,"1,097,000",742.72,"1,477",05 May 2018,93 WEST COAST VALE #29-13,New Sale,Strata,69,"15,899",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,Private,126756,05,12,West Region,Clementi
TWIN VEW,"769,000",484.38,"1,588",05 May 2018,93 WEST COAST VALE #24-14,New Sale,Strata,45,"17,089",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,HDB,126756,05,12,West Region,Clementi
SIXTEEN35 RESIDENCES,"924,000",624.31,"1,480",05 May 2018,16 LORONG 35 GEYLANG #05-11,New Sale,Strata,58,"15,931",-,Apartment,1,99 yrs from 06/04/2018,Uncompleted,Private,387946,14,38,Central Region,Geylang
THE TAPESTRY,"655,290",441.32,"1,485",05 May 2018,61 TAMPINES STREET 86 #04-46,New Sale,Strata,41,"15,983",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,HDB,528510,18,52,East Region,Tampines
TWIN VEW,"666,000",484.38,"1,375",05 May 2018,93 WEST COAST VALE #05-14,New Sale,Strata,45,"14,800",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,HDB,126756,05,12,West Region,Clementi
TWIN VEW,"789,000",570.49,"1,383",05 May 2018,93 WEST COAST VALE #07-12,New Sale,Strata,53,"14,887",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,HDB,126756,05,12,West Region,Clementi
TWIN VEW,"1,282,000",904.18,"1,418",05 May 2018,91 WEST COAST VALE #19-01,New Sale,Strata,84,"15,262",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,Private,126755,05,12,West Region,Clementi
TWIN VEW,"1,127,000",742.72,"1,517",05 May 2018,93 WEST COAST VALE #35-13,New Sale,Strata,69,"16,333",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,Private,126756,05,12,West Region,Clementi
TWIN VEW,"1,957,000","1,517.72","1,289",05 May 2018,91 WEST COAST VALE #14-02,New Sale,Strata,141,"13,879",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,Private,126755,05,12,West Region,Clementi
TWIN VEW,"849,000",570.49,"1,488",05 May 2018,93 WEST COAST VALE #19-12,New Sale,Strata,53,"16,019",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,Private,126756,05,12,West Region,Clementi
TWIN VEW,"948,000",710.42,"1,334",05 May 2018,93 WEST COAST VALE #09-11,New Sale,Strata,66,"14,364",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,HDB,126756,05,12,West Region,Clementi
SIXTEEN35 RESIDENCES,"888,000",624.31,"1,422",05 May 2018,16 LORONG 35 GEYLANG #04-05,New Sale,Strata,58,"15,310",-,Apartment,1,99 yrs from 06/04/2018,Uncompleted,Private,387946,14,38,Central Region,Geylang
TWIN VEW,"1,381,000","1,065.64","1,296",05 May 2018,93 WEST COAST VALE #09-15,New Sale,Strata,99,"13,949",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,N.A,126756,05,12,West Region,Clementi
TWIN VEW,"1,095,000",818.06,"1,339",05 May 2018,91 WEST COAST VALE #14-04,New Sale,Strata,76,"14,408",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,Private,126755,05,12,West Region,Clementi
TWIN VEW,"1,467,000","1,065.64","1,377",05 May 2018,93 WEST COAST VALE #21-15,New Sale,Strata,99,"14,818",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,Private,126756,05,12,West Region,Clementi
TWIN VEW,"986,000",742.72,"1,328",05 May 2018,93 WEST COAST VALE #09-13,New Sale,Strata,69,"14,290",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,HDB,126756,05,12,West Region,Clementi
TWIN VEW,"696,000",484.38,"1,437",05 May 2018,93 WEST COAST VALE #11-14,New Sale,Strata,45,"15,467",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,HDB,126756,05,12,West Region,Clementi
TWIN VEW,"1,088,000",710.42,"1,531",05 May 2018,93 WEST COAST VALE #31-11,New Sale,Strata,66,"16,485",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,HDB,126756,05,12,West Region,Clementi
TWIN VEW,"1,140,000",731.95,"1,557",05 May 2018,93 WEST COAST VALE #31-07,New Sale,Strata,68,"16,765",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,HDB,126756,05,12,West Region,Clementi
TWIN VEW,"970,000",731.95,"1,325",05 May 2018,93 WEST COAST VALE #03-07,New Sale,Strata,68,"14,265",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,Private,126756,05,12,West Region,Clementi
TWIN VEW,"1,915,000","1,517.72","1,262",05 May 2018,91 WEST COAST VALE #11-02,New Sale,Strata,141,"13,582",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,N.A,126755,05,12,West Region,Clementi
TWIN VEW,"1,371,000","1,054.87","1,300",05 May 2018,93 WEST COAST VALE #18-10,New Sale,Strata,98,"13,990",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,Private,126756,05,12,West Region,Clementi
TWIN VEW,"1,973,000","1,517.72","1,300",05 May 2018,91 WEST COAST VALE #16-02,New Sale,Strata,141,"13,993",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,Private,126755,05,12,West Region,Clementi
TWIN VEW,"1,123,000",818.06,"1,373",05 May 2018,91 WEST COAST VALE #17-04,New Sale,Strata,76,"14,776",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,HDB,126755,05,12,West Region,Clementi
SIXTEEN35 RESIDENCES,"966,000",635.08,"1,521",05 May 2018,16 LORONG 35 GEYLANG #07-06,New Sale,Strata,59,"16,373",-,Apartment,1,99 yrs from 06/04/2018,Uncompleted,HDB,387946,14,38,Central Region,Geylang
TWIN VEW,"1,193,000",818.06,"1,458",05 May 2018,91 WEST COAST VALE #31-04,New Sale,Strata,76,"15,697",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,Private,126755,05,12,West Region,Clementi
TWIN VEW,"906,000",570.49,"1,588",05 May 2018,93 WEST COAST VALE #29-12,New Sale,Strata,53,"17,094",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,HDB,126756,05,12,West Region,Clementi
TWIN VEW,"839,000",570.49,"1,471",05 May 2018,93 WEST COAST VALE #17-12,New Sale,Strata,53,"15,830",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,N.A,126756,05,12,West Region,Clementi
TWIN VEW,"1,451,000","1,054.87","1,376",05 May 2018,93 WEST COAST VALE #34-10,New Sale,Strata,98,"14,806",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,Private,126756,05,12,West Region,Clementi
TWIN VEW,"686,000",484.38,"1,416",05 May 2018,93 WEST COAST VALE #09-14,New Sale,Strata,45,"15,244",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,HDB,126756,05,12,West Region,Clementi
TWIN VEW,"1,100,000",818.06,"1,345",05 May 2018,91 WEST COAST VALE #15-04,New Sale,Strata,76,"14,474",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,Private,126755,05,12,West Region,Clementi
TWIN VEW,"896,000",570.49,"1,571",05 May 2018,93 WEST COAST VALE #27-12,New Sale,Strata,53,"16,906",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,N.A,126756,05,12,West Region,Clementi
TWIN VEW,"1,198,000",904.18,"1,325",05 May 2018,91 WEST COAST VALE #05-01,New Sale,Strata,84,"14,262",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,HDB,126755,05,12,West Region,Clementi
TWIN VEW,"1,188,000",818.06,"1,452",05 May 2018,91 WEST COAST VALE #30-04,New Sale,Strata,76,"15,632",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,HDB,126755,05,12,West Region,Clementi
TWIN VEW,"1,311,000","1,054.87","1,243",05 May 2018,93 WEST COAST VALE #09-10,New Sale,Strata,98,"13,378",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,N.A,126756,05,12,West Region,Clementi
TWIN VEW,"1,331,000","1,054.87","1,262",05 May 2018,93 WEST COAST VALE #13-10,New Sale,Strata,98,"13,582",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,Private,126756,05,12,West Region,Clementi
TWIN VEW,"1,295,000",904.18,"1,432",05 May 2018,91 WEST COAST VALE #21-01,New Sale,Strata,84,"15,417",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,HDB,126755,05,12,West Region,Clementi
TWIN VEW,"1,072,000",742.72,"1,443",05 May 2018,93 WEST COAST VALE #24-13,New Sale,Strata,69,"15,536",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,Private,126756,05,12,West Region,Clementi
TWIN VEW,"1,514,000","1,184.04","1,279",05 May 2018,93 WEST COAST VALE #07-09,New Sale,Strata,110,"13,764",-,Apartment,1,99 yrs from 15/05/2017,Uncompleted,HDB,126756,05,12,West Region,Clementi
