Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
LOYANG VILLAS,"1,390,000","1,653.35",841,06 Apr 2017,198 LOYANG RISE,Resale,Land,153.6,"9,049",-,Terrace House,1,99 yrs from 01/05/1993,1995,Private,507403,17,50,East Region,Pasir Ris
THE WOODGROVE,"670,000",893.41,750,06 Apr 2017,3 WOODGROVE DRIVE #04-07,Resale,Strata,83,"8,072",-,Apartment,1,99 yrs from 26/06/1996,1998,Private,738230,25,73,North Region,Woodlands
SYMPHONY SUITES,"869,000",796.54,"1,091",06 Apr 2017,19 YISHUN CLOSE #13-37,New Sale,Strata,74,"11,743",-,Condominium,1,99 yrs from 10/06/2014,Uncompleted,Private,768013,27,76,North Region,Yishun
THE CENTRIS,"1,510,000","2,443.43",618,06 Apr 2017,87 JURONG WEST CENTRAL 3 #05-51,Resale,Strata,227,"6,652",-,Apartment,1,99 yrs from 21/06/2006,2009,Private,648343,22,64,West Region,Jurong West
THE WISTERIA,"1,000,012",968.76,"1,032",06 Apr 2017,596 YISHUN RING ROAD #08-17,New Sale,Strata,90,"11,111",-,Apartment,1,99 yrs from 27/04/2015,Uncompleted,Private,768697,27,76,North Region,Yishun
CASPIAN,"1,500,000","1,399.32","1,072",06 Apr 2017,50 LAKESIDE DRIVE #05-05,Resale,Strata,130,"11,538",-,Condominium,1,99 yrs from 17/03/2008,2012,HDB,648315,22,64,West Region,Jurong West
N.A.,"1,328,000","1,712.55",775,06 Apr 2017,25 JALAN SANKAM,Resale,Land,159.1,"8,347",-,Terrace House,1,Freehold,-,HDB,759038,27,75,North Region,Sembawang
COMMONWEALTH TOWERS,"1,330,800",753.48,"1,766",06 Apr 2017,232 COMMONWEALTH AVENUE #33-20,New Sale,Strata,70,"19,011",-,Condominium,1,99 yrs from 07/05/2013,Uncompleted,HDB,149740,03,14,Central Region,Queenstown
SKY@ELEVEN,"4,300,000","2,712.53","1,585",06 Apr 2017,7 THOMSON LANE #37-03,Resale,Strata,252,"17,063",-,Condominium,1,Freehold,2010,Private,297725,11,29,Central Region,Toa Payoh
DUNMAN VIEW,"1,250,000","1,194.8","1,046",06 Apr 2017,100 HAIG ROAD #14-04,Resale,Strata,111,"11,261",-,Condominium,1,99 yrs from 24/10/1997,2004,Private,438797,15,43,Central Region,Geylang
NEPTUNE COURT,"860,000","1,270.15",677,06 Apr 2017,9 MARINE VISTA #10-05,Resale,Strata,118,"7,288",-,Apartment,1,99 yrs from 01/09/1976,1975,HDB,449033,15,44,East Region,Bedok
OUE TWIN PEAKS,"1,852,700",570.49,"3,248",06 Apr 2017,33 LEONIE HILL ROAD #26-04,Resale,Strata,53,"34,957",-,Condominium,1,99 yrs from 10/05/2010,2015,Private,239197,09,23,Central Region,River Valley
QUEENS PEAK,"775,000",441.32,"1,756",06 Apr 2017,1 DUNDEE ROAD #20-05,New Sale,Strata,41,"18,902",-,Condominium,1,99 yrs from 28/09/2015,Uncompleted,HDB,149456,03,14,Central Region,Queenstown
SIMSVILLE,"845,000",968.76,872,06 Apr 2017,8 GEYLANG EAST AVENUE 2 #14-05,Resale,Strata,90,"9,389",-,Condominium,1,99 yrs from 01/12/1994,1998,Private,389757,14,38,Central Region,Geylang
POLLEN & BLEU,"1,076,950",548.96,"1,962",06 Apr 2017,15 FARRER DRIVE #06-09,Resale,Strata,51,"21,117",-,Condominium,1,99 yrs from 24/09/2012,2016,Private,259296,10,25,Central Region,Tanglin
KEMAMAN POINT,"1,500,000","1,711.48",876,06 Apr 2017,5 JALAN KEMAMAN #18-02,Resale,Strata,159,"9,434",-,Apartment,1,Freehold,1993,Private,329325,12,32,Central Region,Novena
LEEDON RESIDENCE,"5,880,000","2,658.71","2,212",06 Apr 2017,16 LEEDON HEIGHTS #03-21,Resale,Strata,247,"23,806",-,Condominium,1,Freehold,2015,Private,267937,10,26,Central Region,Bukit Timah
MOUNT SOPHIA SUITES,"888,000",559.73,"1,586",06 Apr 2017,95 SOPHIA ROAD #05-04,Resale,Strata,52,"17,077",-,Apartment,1,Freehold,2010,Private,228163,09,22,Central Region,Rochor
SIGNATURE AT YISHUN,"916,730","1,184.04",774,06 Apr 2017,39 YISHUN STREET 51 #12-38,New Sale,Strata,110,"8,334",-,Executive Condominium,1,99 yrs from 25/08/2014,Uncompleted,HDB,767994,27,76,North Region,Yishun
TERRENE AT BUKIT TIMAH,"1,250,000","1,001.05","1,249",06 Apr 2017,111 JALAN JURONG KECHIL #01-02,Resale,Strata,93,"13,441",-,Condominium,1,999 yrs from 19/06/1885,2013,Private,598674,21,59,Central Region,Bukit Timah
ROBIN RESIDENCES,"2,568,060","1,065.64","2,410",06 Apr 2017,3 ROBIN DRIVE #03-08,Resale,Strata,99,"25,940",-,Condominium,1,Freehold,2015,Private,258263,10,25,Central Region,Tanglin
THE WISTERIA,"962,200",968.76,993,06 Apr 2017,590 YISHUN RING ROAD #05-06,New Sale,Strata,90,"10,691",-,Apartment,1,99 yrs from 27/04/2015,Uncompleted,Private,768694,27,76,North Region,Yishun
PARC RIVIERA,"865,340",710.42,"1,218",06 Apr 2017,101 WEST COAST VALE #07-07,New Sale,Strata,66,"13,111",-,Condominium,1,99 yrs from 11/11/2015,Uncompleted,HDB,126753,05,12,West Region,Clementi
N.A.,"9,050,000","7,203.27","1,256",06 Apr 2017,71 GOODMAN ROAD,Resale,Land,669.2,"13,524",-,Semi-Detached House,1,Freehold,1960,Private,439036,15,43,Central Region,Marine Parade
THOMSON GRAND,"1,260,000",958,"1,315",06 Apr 2017,11 SIN MING WALK #10-02,Resale,Strata,89,"14,157",-,Condominium,1,99 yrs from 08/02/2010,2015,Private,575579,20,57,Central Region,Bishan
COMMONWEALTH TOWERS,"1,399,900",904.18,"1,548",07 Apr 2017,232 COMMONWEALTH AVENUE #11-21,New Sale,Strata,84,"16,665",-,Condominium,1,99 yrs from 07/05/2013,Uncompleted,N.A,149740,03,14,Central Region,Queenstown
THE WARREN,"958,000","1,216.33",788,07 Apr 2017,41 CHOA CHU KANG LOOP #04-12,Resale,Strata,113,"8,478",-,Condominium,1,99 yrs from 21/06/2001,2004,HDB,689677,23,68,West Region,Choa Chu Kang
THE VISIONAIRE,"818,000","1,022.58",800,07 Apr 2017,200 CANBERRA DRIVE #06-64,New Sale,Strata,95,"8,611",-,Executive Condominium,1,99 yrs from 09/01/2015,Uncompleted,HDB,767962,27,76,North Region,Sembawang
THE SANTORINI,"1,140,000","1,130.22","1,009",07 Apr 2017,33 TAMPINES STREET 86 #08-34,New Sale,Strata,105,"10,857",-,Condominium,1,99 yrs from 16/10/2013,Uncompleted,HDB,528573,18,52,East Region,Tampines
MARINA ONE RESIDENCES,"2,379,465","1,119.46","2,126",07 Apr 2017,21 MARINA WAY #14-06,New Sale,Strata,104,"22,879",-,Apartment,1,99 yrs from 01/07/2011,Uncompleted,HDB,018978,01,01,Central Region,Downtown Core
BEACON HEIGHTS,"915,000",925.7,988,07 Apr 2017,8 MAR THOMA ROAD #10-01,Resale,Strata,86,"10,640",-,Condominium,1,999 yrs from 02/06/1882,2012,HDB,328689,12,32,Central Region,Kallang
THE CRITERION,"672,000",893.41,752,07 Apr 2017,19 YISHUN STREET 51 #12-38,New Sale,Strata,83,"8,096",-,Executive Condominium,1,99 yrs from 25/08/2014,Uncompleted,HDB,767975,27,76,North Region,Yishun
PRINCIPAL GARDEN,"800,000",484.38,"1,652",07 Apr 2017,97 PRINCE CHARLES CRESCENT #15-19,New Sale,Strata,45,"17,778",-,Condominium,1,99 yrs from 21/07/2014,Uncompleted,N.A,159028,03,15,Central Region,Bukit Merah
ONZE @ TANJONG PAGAR,"1,419,470",570.49,"2,488",07 Apr 2017,11 KEE SENG STREET #12-02,New Sale,Strata,53,"26,782",-,Apartment,1,Freehold,2017,N.A,089218,02,08,Central Region,Outram
ESPIRA SPRING,"1,300,000","1,216.33","1,069",07 Apr 2017,59 LORONG G TELOK KURAU #03-01,Resale,Strata,113,"11,504",-,Apartment,1,Freehold,2009,Private,426244,15,42,East Region,Bedok
SIMS URBAN OASIS,"1,068,000",828.83,"1,289",07 Apr 2017,10 SIMS DRIVE #18-42,New Sale,Strata,77,"13,870",-,Condominium,1,99 yrs from 29/07/2014,Uncompleted,Private,387390,14,38,Central Region,Geylang
HILLINGTON GREEN,"1,350,000","1,356.26",995,07 Apr 2017,53 HILLVIEW AVENUE #03-01,Resale,Strata,126,"10,714",-,Condominium,1,999 yrs from 19/05/1883,2002,Private,669566,23,66,West Region,Bukit Batok
OLEANDER TOWERS,"1,275,000","1,151.75","1,107",07 Apr 2017,913 LORONG 1 TOA PAYOH #22-05,Resale,Strata,107,"11,916",-,Apartment,1,99 yrs from 01/03/1995,1998,Private,319772,12,31,Central Region,Toa Payoh
SKYSUITES@ANSON,"890,000",398.27,"2,235",07 Apr 2017,8 ENGGOR STREET #28-05,Resale,Strata,37,"24,054",-,Apartment,1,99 yrs from 18/02/2008,2014,Private,079718,02,07,Central Region,Downtown Core
ECO SANCTUARY,"1,571,750","1,603.84",980,07 Apr 2017,61 CHESTNUT AVENUE #24-07,New Sale,Strata,149,"10,549",-,Condominium,1,99 yrs from 25/04/2012,2016,N.A,679522,23,67,West Region,Bukit Panjang
N.A.,"6,500,000","4,775.99","1,361",07 Apr 2017,88 CORONATION ROAD,Resale,Land,443.7,"14,650",-,Semi-Detached House,1,999 yrs from 27/12/1875,1986,Private,269484,10,26,Central Region,Bukit Timah
QUEENS PEAK,"744,000",430.56,"1,728",07 Apr 2017,1 DUNDEE ROAD #24-11,New Sale,Strata,40,"18,600",-,Condominium,1,99 yrs from 28/09/2015,Uncompleted,N.A,149456,03,14,Central Region,Queenstown
COMMONWEALTH TOWERS,"799,000",452.09,"1,767",07 Apr 2017,230 COMMONWEALTH AVENUE #35-02,New Sale,Strata,42,"19,024",-,Condominium,1,99 yrs from 07/05/2013,Uncompleted,Private,149739,03,14,Central Region,Queenstown
FIFTY-TWO STEVENS,"860,000",527.44,"1,631",07 Apr 2017,52 STEVENS ROAD #01-04,Resale,Strata,49,"17,551",-,Apartment,1,Freehold,2011,Private,257848,10,25,Central Region,Tanglin
PARC LIFE,"821,750","1,044.11",785,07 Apr 2017,29 SEMBAWANG CRESCENT #15-18,New Sale,Strata,97,"8,448","819,450",Executive Condominium,1,99 yrs from 13/10/2014,Uncompleted,Private,756982,27,75,North Region,Sembawang
LOYANG VILLAS,"1,460,000","2,034.4",718,07 Apr 2017,185 LOYANG RISE,Resale,Land,189,"7,725",-,Terrace House,1,99 yrs from 01/05/1993,1996,Private,507416,17,50,East Region,Pasir Ris
DOUBLE BAY RESIDENCES,"1,368,000","1,259.39","1,086",07 Apr 2017,19D SIMEI STREET 4 #11-36,Resale,Strata,117,"11,692",-,Condominium,1,99 yrs from 07/04/2008,2012,Private,528716,18,52,East Region,Tampines
LAKE GRANDE,"1,036,000",818.06,"1,266",07 Apr 2017,8 JURONG LAKE LINK #06-30,New Sale,Strata,76,"13,632",-,Condominium,1,99 yrs from 09/06/2015,Uncompleted,HDB,648130,22,64,West Region,Jurong West
ST REGIS RESIDENCES SINGAPORE,"3,250,000","1,506.96","2,157",07 Apr 2017,33 TANGLIN ROAD #10-07,Resale,Strata,140,"23,214",-,Apartment,1,999 yrs from 24/11/1995,2008,Private,247913,10,24,Central Region,Orchard
POLLEN & BLEU,"2,282,429","1,140.98","2,000",07 Apr 2017,19 FARRER DRIVE #03-21,Resale,Strata,106,"21,532",-,Condominium,1,99 yrs from 24/09/2012,2016,Private,259298,10,25,Central Region,Tanglin
PARC RIVIERA,"595,000",462.85,"1,286",07 Apr 2017,103 WEST COAST VALE #25-14,New Sale,Strata,43,"13,837",-,Condominium,1,99 yrs from 11/11/2015,Uncompleted,N.A,126754,05,12,West Region,Clementi
INOVA 100,"948,000",947.23,"1,001",07 Apr 2017,100 LORONG N TELOK KURAU #04-01,Resale,Strata,88,"10,773",-,Apartment,1,Freehold,2008,Private,425252,15,42,East Region,Bedok
GRAMERCY PARK,"4,973,300","1,948.28","2,553",07 Apr 2017,57 GRANGE ROAD #05-04,Resale,Strata,181,"27,477",-,Condominium,1,Freehold,2016,Private,249569,10,24,Central Region,Tanglin
AQUARINE GARDENS,"1,600,000","1,646.89",972,07 Apr 2017,91 UPPER EAST COAST ROAD #03-03,Resale,Strata,153,"10,458",-,Apartment,1,Freehold,2004,Private,455225,15,45,East Region,Bedok
D' CASITA,"1,018,000",893.41,"1,139",07 Apr 2017,38 LORONG MARZUKI #03-07,Resale,Strata,83,"12,265",-,Apartment,1,Freehold,2010,Private,417104,14,41,East Region,Bedok
CARIBBEAN AT KEPPEL BAY,"2,230,000","1,356.26","1,644",07 Apr 2017,44 KEPPEL BAY DRIVE #07-123,Resale,Strata,126,"17,698",-,Condominium,1,99 yrs from 16/08/1999,2004,Private,098657,04,09,Central Region,Bukit Merah
CORAL PARK,"2,800,000","2,687.77","1,042",07 Apr 2017,101 PEMIMPIN PLACE,Resale,Land,249.7,"11,213",-,Terrace House,1,Freehold,1980,Private,576098,20,57,Central Region,Bishan
THE GARDENS AT BISHAN,"2,060,000","2,378.84",866,07 Apr 2017,3 SIN MING WALK #19-22,Resale,Strata,221,"9,321",-,Condominium,1,99 yrs from 22/03/1997,2004,Private,575575,20,57,Central Region,Bishan
LEEDON RESIDENCE,"6,000,000","3,767.4","1,593",07 Apr 2017,8 LEEDON HEIGHTS #12-07,Resale,Strata,350,"17,143",-,Condominium,1,Freehold,2015,Private,266216,10,26,Central Region,Bukit Timah
STARS OF KOVAN,"1,034,900",742.72,"1,393",07 Apr 2017,980 UPPER SERANGOON ROAD #05-05,New Sale,Strata,69,"14,999",-,Apartment,1,99 yrs from 25/02/2015,Uncompleted,HDB,533856,19,53,North East Region,Hougang
GRANDE VISTA,"1,328,000","1,646.89",806,07 Apr 2017,14 CACTUS DRIVE #03-04,Resale,Strata,153,"8,680",-,Condominium,1,999 yrs from 05/05/1886,1992,HDB,809689,28,80,North East Region,Ang Mo Kio
THOMSON EURO-ASIA,"1,718,000","1,130.22","1,520",07 Apr 2017,150 THOMSON ROAD #12-05,Resale,Strata,105,"16,362",-,Condominium,1,Freehold,2002,Private,307605,11,30,Central Region,Novena
SCOTTS SQUARE,"2,760,000",947.23,"2,914",07 Apr 2017,8 SCOTTS ROAD #21-05,Resale,Strata,88,"31,364",-,Apartment,1,Freehold,2011,Private,228238,09,22,Central Region,Orchard
EMERALD GARDEN,"1,920,000","1,216.33","1,579",07 Apr 2017,33 CLUB STREET #03-18,Resale,Strata,113,"16,991",-,Condominium,1,999 yrs from 01/10/1827,1999,Private,069415,01,06,Central Region,Outram
LAGOON VIEW,"1,320,000","1,646.89",802,07 Apr 2017,5000N MARINE PARADE ROAD #21-60,Resale,Strata,153,"8,627",-,Apartment,1,99 yrs from 15/11/1977,-,HDB,449295,15,44,East Region,Bedok
RIVERVALE CREST,"850,000","1,216.33",699,07 Apr 2017,5 RIVERVALE CRESCENT #03-03,Resale,Strata,113,"7,522",-,Apartment,1,99 yrs from 06/12/1997,2002,HDB,545084,19,54,North East Region,Sengkang
MAYSPRINGS,"970,000","1,399.32",693,07 Apr 2017,2 PETIR ROAD #23-03,Resale,Strata,130,"7,462",-,Apartment,1,99 yrs from 01/12/1994,1998,HDB,678265,23,67,West Region,Bukit Panjang
RIPPLE BAY,"595,000",484.38,"1,228",07 Apr 2017,8 PASIR RIS LINK #09-33,Resale,Strata,45,"13,222",-,Condominium,1,99 yrs from 10/08/2011,2015,HDB,518162,18,51,East Region,Pasir Ris
GOLDENHILL PARK CONDOMINIUM,"1,800,000","1,334.74","1,349",07 Apr 2017,66 MEI HWAN DRIVE #14-10,Resale,Strata,124,"14,516",-,Condominium,1,Freehold,2004,Private,568429,20,56,North East Region,Serangoon
NEWTON SUITES,"2,250,000","1,237.86","1,818",07 Apr 2017,60 NEWTON ROAD #23-02,Resale,Strata,115,"19,565",-,Apartment,1,Freehold,2007,HDB,307994,11,30,Central Region,Novena
THE CREST,"1,280,000",764.24,"1,675",07 Apr 2017,105 PRINCE CHARLES CRESCENT #14-14,New Sale,Strata,71,"18,028",-,Condominium,1,99 yrs from 21/12/2012,2017,Private,159019,03,15,Central Region,Bukit Merah
EMERALD GARDEN,"2,180,000","1,237.86","1,761",07 Apr 2017,33 CLUB STREET #09-06,Resale,Strata,115,"18,957",-,Condominium,1,999 yrs from 01/10/1827,1999,Private,069415,01,06,Central Region,Outram
JAZZ RESIDENCES,"2,800,000","3,971.92",705,07 Apr 2017,4C LIM AH PIN ROAD,New Sale,Strata,369,"7,588",-,Terrace House,1,Freehold,2016,Private,547851,19,54,North East Region,Hougang
WATERBANK AT DAKOTA,"1,010,000",624.31,"1,618",07 Apr 2017,76 DAKOTA CRESCENT #08-13,Resale,Strata,58,"17,414",-,Condominium,1,99 yrs from 07/12/2009,2013,Private,399944,14,39,Central Region,Geylang
LEEDON RESIDENCE,"2,510,000","1,044.11","2,404",07 Apr 2017,22 LEEDON HEIGHTS #06-29,Resale,Strata,97,"25,876",-,Condominium,1,Freehold,2015,Private,266219,10,26,Central Region,Bukit Timah
THE POIZ RESIDENCES,"1,968,000","1,485.43","1,325",07 Apr 2017,8 MEYAPPA CHETTIAR ROAD #12-14,New Sale,Strata,138,"14,261",-,Apartment,1,99 yrs from 17/11/2014,Uncompleted,Private,358455,13,35,Central Region,Toa Payoh
KENSINGTON PARK CONDOMINIUM,"2,350,000","2,292.73","1,025",07 Apr 2017,6 KENSINGTON PARK DRIVE #01-08,Resale,Strata,213,"11,033",-,Condominium,1,999 yrs from 01/04/1878,1987,Private,557322,19,55,North East Region,Serangoon
THE MORNING GLORY,"780,000",807.3,966,07 Apr 2017,24 SIRAT ROAD #01-01,Resale,Strata,75,"10,400",-,Apartment,1,Freehold,2003,HDB,545782,19,54,North East Region,Hougang
GRANDEUR PARK RESIDENCES,"1,121,000",882.65,"1,270",07 Apr 2017,11 BEDOK SOUTH AVENUE 3 #07-51,New Sale,Strata,82,"13,671",-,Condominium,1,99 yrs from 25/05/2016,Uncompleted,HDB,465466,16,46,East Region,Bedok
ONE EIGHTIES RESIDENCES,"932,520",613.55,"1,520",07 Apr 2017,188 JOO CHIAT TERRACE #04-09,Resale,Strata,57,"16,360",-,Apartment,1,Freehold,2015,HDB,427334,15,42,Central Region,Geylang
SUITES @ GUILLEMARD,"640,000",527.44,"1,213",07 Apr 2017,70 LIM AH WOO ROAD #03-18,Resale,Strata,49,"13,061",-,Apartment,1,Freehold,2014,Private,438133,15,43,Central Region,Geylang
N.A.,"10,500,000","10,198.89","1,030",07 Apr 2017,21 MATLOCK RISE,Resale,Land,947.5,"11,082",-,Detached House,1,Freehold,-,Private,358556,13,35,North East Region,Serangoon
MERAWOODS,"1,490,000","1,614.6",923,07 Apr 2017,136B HILLVIEW AVENUE #01-02,Resale,Strata,150,"9,933",-,Condominium,1,999 yrs from 12/10/1885,1999,HDB,669607,23,66,West Region,Bukit Batok
POLLEN & BLEU,"2,699,600","1,205.57","2,239",07 Apr 2017,17 FARRER DRIVE #07-16,Resale,Strata,112,"24,104",-,Condominium,1,99 yrs from 24/09/2012,2016,HDB,259297,10,25,Central Region,Tanglin
LA CASA,"825,000","1,259.39",655,07 Apr 2017,58 WOODLANDS DRIVE 16 #02-18,Resale,Strata,117,"7,051",-,Executive Condominium,1,99 yrs from 13/09/2004,2008,HDB,737897,25,73,North Region,Woodlands
AVA TOWERS,"1,070,000","1,173.28",912,07 Apr 2017,10 AVA ROAD #07-04,Resale,Strata,109,"9,817",-,Apartment,1,Freehold,1993,Private,329949,12,32,Central Region,Novena
CONCOURSE SKYLINE,"1,298,000",828.83,"1,566",07 Apr 2017,296 BEACH ROAD #14-01,Resale,Strata,77,"16,857",-,Apartment,1,99 yrs from 13/03/2008,2014,HDB,199599,07,19,Central Region,Kallang
LEONIE PARC VIEW,"4,228,000","2,012.87","2,100",07 Apr 2017,22 LEONIE HILL ROAD #20-01,Resale,Strata,187,"22,610",-,Apartment,1,Freehold,2009,Private,239195,09,23,Central Region,River Valley
INZ RESIDENCE,"796,000",990.29,804,07 Apr 2017,68 CHOA CHU KANG AVENUE 5 #06-16,New Sale,Strata,92,"8,652",-,Executive Condominium,1,99 yrs from 27/11/2015,Uncompleted,HDB,688195,23,68,West Region,Choa Chu Kang
SELETARIS,"938,000","1,388.56",676,07 Apr 2017,503 SEMBAWANG ROAD #02-25,Resale,Strata,129,"7,271",-,Condominium,1,Freehold,2001,HDB,757707,27,75,North Region,Sembawang
ONZE @ TANJONG PAGAR,"1,419,470",570.49,"2,488",07 Apr 2017,11 KEE SENG STREET #12-03,New Sale,Strata,53,"26,782",-,Apartment,1,Freehold,2017,N.A,089218,02,08,Central Region,Outram
LE HILL CONDOMINIUM,"1,355,000","1,485.43",912,07 Apr 2017,42 PASIR PANJANG HILL #01-06,Resale,Strata,138,"9,819",-,Condominium,1,Freehold,1999,Private,118894,05,11,Central Region,Queenstown
THE INFINITI,"1,215,000","1,302.44",933,07 Apr 2017,39D WEST COAST PARK #05-13,Resale,Strata,121,"10,041",-,Condominium,1,Freehold,2008,Private,127715,05,12,West Region,Clementi
26 NEWTON,"1,329,000",559.73,"2,374",07 Apr 2017,26 NEWTON ROAD #17-05,Resale,Strata,52,"25,558",-,Apartment,1,Freehold,2016,HDB,307957,11,30,Central Region,Novena
PEBBLE BAY,"2,500,000","1,894.46","1,320",07 Apr 2017,132 TANJONG RHU ROAD #13-12,Resale,Strata,176,"14,205",-,Condominium,1,99 yrs from 09/03/1994,1997,Private,436919,15,43,Central Region,Kallang
DE LENTE,"1,568,000","1,108.69","1,414",07 Apr 2017,104 HOLLAND ROAD #03-06,Resale,Strata,103,"15,223",-,Apartment,1,Freehold,2002,Private,278547,10,27,Central Region,Bukit Timah
THE CRITERION,"848,800","1,119.46",758,07 Apr 2017,15 YISHUN STREET 51 #05-31,New Sale,Strata,104,"8,162",-,Executive Condominium,1,99 yrs from 25/08/2014,Uncompleted,HDB,767973,27,76,North Region,Yishun
SUNHAVEN,"1,255,000","1,819.12",690,07 Apr 2017,781 UPPER CHANGI ROAD EAST #01-24,Resale,Strata,169,"7,426",-,Condominium,1,Freehold,2002,Private,486069,16,48,East Region,Tampines
WESTWOOD RESIDENCES,"943,000","1,151.75",819,07 Apr 2017,188 WESTWOOD AVENUE #04-19,New Sale,Strata,107,"8,813",-,Executive Condominium,1,99 yrs from 14/04/2014,Uncompleted,N.A,648149,22,64,West Region,Jurong West
HAZEL PARK CONDOMINIUM,"1,338,000","1,345.5",994,07 Apr 2017,25 HAZEL PARK TERRACE #11-12,Resale,Strata,125,"10,704",-,Condominium,1,999 yrs from 25/09/1882,2000,Private,678948,23,67,West Region,Bukit Panjang
SOL ACRES,"661,000",850.36,777,07 Apr 2017,12 CHOA CHU KANG GROVE #05-33,New Sale,Strata,79,"8,367",-,Executive Condominium,1,99 yrs from 02/06/2014,Uncompleted,N.A,688208,23,68,West Region,Choa Chu Kang
WATTEN ESTATE CONDOMINIUM,"2,420,000","2,464.96",982,07 Apr 2017,44 SHELFORD ROAD #01-03,Resale,Strata,229,"10,568",-,Condominium,1,Freehold,1983,Private,288437,11,28,Central Region,Bukit Timah
SCOTTS SQUARE,"3,900,000","1,248.62","3,123",07 Apr 2017,8 SCOTTS ROAD #31-01,Resale,Strata,116,"33,621",-,Apartment,1,Freehold,2011,Private,228238,09,22,Central Region,Orchard
FULCRUM,"902,465",473.62,"1,905",07 Apr 2017,33 FORT ROAD #04-05,Resale,Strata,44,"20,511",-,Condominium,1,Freehold,2016,Private,439092,15,43,Central Region,Kallang
CORALS AT KEPPEL BAY,"1,552,000",882.65,"1,758",07 Apr 2017,21 KEPPEL BAY DRIVE #05-43,New Sale,Strata,82,"18,927",-,Condominium,1,99 yrs from 26/02/2007,2016,Private,098022,04,09,Central Region,Bukit Merah
POLLEN & BLEU,"3,014,950","1,442.38","2,090",07 Apr 2017,19 FARRER DRIVE #05-19,Resale,Strata,134,"22,500",-,Condominium,1,99 yrs from 24/09/2012,2016,Private,259298,10,25,Central Region,Tanglin
STARS OF KOVAN,"990,000",731.95,"1,353",07 Apr 2017,984 UPPER SERANGOON ROAD #04-18,New Sale,Strata,68,"14,559",-,Apartment,1,99 yrs from 25/02/2015,Uncompleted,Private,533854,19,53,North East Region,Hougang
BELLEWOODS,"819,720","1,065.64",769,07 Apr 2017,120 WOODLANDS AVENUE 5 #04-42,New Sale,Strata,99,"8,280",-,Executive Condominium,1,99 yrs from 12/08/2013,2017,HDB,739020,25,73,North Region,Woodlands
THE TREVOSE,"2,200,000","2,131.27","1,032",07 Apr 2017,56 TREVOSE CRESCENT #04-06,Resale,Strata,198,"11,111",-,Condominium,1,99 yrs from 14/12/1996,2001,Private,298088,11,29,Central Region,Novena
KATONG REGENCY,"2,150,000","1,388.56","1,548",07 Apr 2017,17 TANJONG KATONG ROAD #09-25,Sub Sale,Strata,129,"16,667",-,Apartment,1,Freehold,2015,Private,437159,15,43,Central Region,Geylang
HOCK SWEE HILL,"3,700,000","4,863.18",761,07 Apr 2017,101 BEGONIA DRIVE,Resale,Land,451.8,"8,189",-,Semi-Detached House,1,Freehold,1979,Private,809955,28,80,North East Region,Serangoon
N.A.,"4,280,000","6,064.44",706,07 Apr 2017,88 LORONG GAMBIR,Resale,Land,563.4,"7,597",-,Detached House,1,Freehold,1974,Private,536653,19,53,North East Region,Serangoon
ONE BALMORAL,"2,115,000",968.76,"2,183",07 Apr 2017,1A BALMORAL ROAD #10-08,Resale,Strata,90,"23,500",-,Condominium,1,Freehold,2016,Private,259821,10,25,Central Region,Tanglin
BOTANNIA,"1,430,000","1,248.62","1,145",07 Apr 2017,31 WEST COAST PARK #11-23,Resale,Strata,116,"12,328",-,Condominium,1,956 yrs from 27/05/1928,2009,HDB,127649,05,12,West Region,Clementi
26 NEWTON,"1,221,713",473.62,"2,580",07 Apr 2017,26 NEWTON ROAD #23-08,Resale,Strata,44,"27,766",-,Apartment,1,Freehold,2016,HDB,307957,11,30,Central Region,Novena
COMMONWEALTH TOWERS,"838,000",473.62,"1,769",07 Apr 2017,230 COMMONWEALTH AVENUE #37-01,New Sale,Strata,44,"19,045",-,Condominium,1,99 yrs from 07/05/2013,Uncompleted,N.A,149739,03,14,Central Region,Queenstown
