Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
PARC ESTA,"1,055,000",635.08,"1,661",12 Jun 2019,904 SIMS AVENUE #02-24,New Sale,Strata,59,"17,881",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,HDB,408968,14,40,Central Region,Geylang
THE ARCADIA,"3,800,000","3,713.58","1,023",12 Jun 2019,237 ARCADIA ROAD #09-03,Resale,Strata,345,"11,014",-,Condominium,1,99 yrs from 17/08/1979,1983,Private,289844,11,28,Central Region,Bukit Timah
FRANKEL ESTATE,"2,820,000","1,956.9","1,441",12 Jun 2019,44 BURNFOOT TERRACE,Resale,Land,181.8,"15,512",-,Terrace House,1,Freehold,1968,Private,459834,15,45,East Region,Bedok
N.A.,"4,500,000","4,524.11",995,12 Jun 2019,11 FABER AVENUE,Resale,Land,420.3,"10,707",-,Semi-Detached House,1,Freehold,-,Private,129525,05,12,West Region,Clementi
THE TANAMERA,"1,150,000","1,323.97",869,12 Jun 2019,5 TANAH MERAH KECHIL ROAD #10-03,Resale,Strata,123,"9,350",-,Condominium,1,99 yrs from 01/06/1990,1994,Private,466665,16,46,East Region,Bedok
LOFT @ STEVENS,"760,000",376.74,"2,017",12 Jun 2019,68 STEVENS ROAD #05-03,Resale,Strata,35,"21,714",-,Apartment,1,Freehold,2013,HDB,257856,10,25,Central Region,Tanglin
LE QUEST,"1,943,000","1,528.49","1,271",12 Jun 2019,6 BUKIT BATOK STREET 41 #16-15,New Sale,Strata,142,"13,683",-,Apartment,1,99 yrs from 29/08/2016,Uncompleted,HDB,657992,23,65,West Region,Bukit Batok
HILLSTA,"642,000",527.44,"1,217",12 Jun 2019,68 PHOENIX ROAD #20-08,Resale,Strata,49,"13,102",-,Condominium,1,99 yrs from 03/10/2011,2016,HDB,668202,23,66,West Region,Bukit Batok
PARK GREEN,"1,000,000","1,528.49",654,12 Jun 2019,2 RIVERVALE LINK #02-01,Resale,Strata,142,"7,042",-,Executive Condominium,1,99 yrs from 17/08/2001,2004,HDB,545040,19,54,North East Region,Sengkang
BARTLEY RESIDENCES,"700,000",462.85,"1,512",12 Jun 2019,3A LORONG HOW SUN #07-16,Resale,Strata,43,"16,279",-,Apartment,1,99 yrs from 29/06/2011,2015,HDB,536561,19,53,North East Region,Serangoon
PARC BOTANNIA,"1,246,000",968.76,"1,286",12 Jun 2019,18 FERNVALE STREET #03-32,New Sale,Strata,90,"13,844",-,Condominium,1,99 yrs from 28/12/2016,Uncompleted,HDB,797394,28,79,North East Region,Sengkang
THE BERTH BY THE COVE,"2,230,000","1,657.66","1,345",12 Jun 2019,216 OCEAN DRIVE #04-20,Resale,Strata,154,"14,481",-,Condominium,1,99 yrs from 18/03/2004,2006,Private,098622,04,09,Central Region,Southern Islands
N.A.,"6,600,000","2,179.71","3,028",12 Jun 2019,8 SAUNDERS ROAD,Resale,Land,202.5,"32,593",-,Terrace House,1,Freehold,-,Private,228259,09,22,Central Region,Newton
NESS,"560,000",430.56,"1,301",12 Jun 2019,38 LORONG 32 GEYLANG #05-04,Resale,Strata,40,"14,000",-,Apartment,1,Freehold,2015,HDB,398298,14,39,Central Region,Geylang
THE PEARL @ MOUNT FABER,"1,618,000","1,388.56","1,165",12 Jun 2019,11 MOUNT FABER ROAD #08-18,Resale,Strata,129,"12,543",-,Condominium,1,99 yrs from 03/12/2002,2005,HDB,099209,04,09,Central Region,Bukit Merah
PARC KOMO,"1,081,000",721.19,"1,499",12 Jun 2019,961 UPPER CHANGI ROAD NORTH #04-66,New Sale,Strata,67,"16,134",-,Apartment,1,Freehold,Uncompleted,Private,507663,17,50,East Region,Pasir Ris
FERRARIA PARK CONDOMINIUM,"650,000",645.84,"1,006",12 Jun 2019,28 FLORA DRIVE #05-59,Resale,Strata,60,"10,833",-,Condominium,1,Freehold,2009,Private,506951,17,50,East Region,Pasir Ris
EUPHONY GARDENS,"810,000","1,280.92",632,12 Jun 2019,5 JALAN MATA AYER #01-22,Resale,Strata,119,"6,807",-,Condominium,1,99 yrs from 25/02/1998,2001,Private,759151,27,75,North Region,Mandai
EASTWOOD REGENCY,"640,000",409.03,"1,565",12 Jun 2019,40 EASTWOOD ROAD #05-05,Resale,Strata,38,"16,842",-,Apartment,1,Freehold,2010,Private,486397,16,48,East Region,Bedok
TWENTYONE ANGULLIA PARK,"8,280,000","2,260.44","3,663",12 Jun 2019,21 ANGULLIA PARK #19-02,Resale,Strata,210,"39,429",-,Condominium,1,Freehold,2014,Private,239974,09,23,Central Region,River Valley
THE COSMOPOLITAN,"3,100,000","1,323.97","2,341",12 Jun 2019,200 KIM SENG ROAD #22-03,Resale,Strata,123,"25,203",-,Condominium,1,Freehold,2008,N.A,239471,09,23,Central Region,Singapore River
NORTH PARK RESIDENCES,"1,100,000",699.66,"1,572",12 Jun 2019,33 YISHUN CENTRAL 1 #06-75,Sub Sale,Strata,65,"16,923",-,Apartment,1,99 yrs from 19/03/2015,2018,Private,768806,27,76,North Region,Yishun
NORTH PARK RESIDENCES,"1,318,000",882.65,"1,493",12 Jun 2019,37 YISHUN CENTRAL 1 #05-90,Sub Sale,Strata,82,"16,073",-,Apartment,1,99 yrs from 19/03/2015,2018,HDB,768808,27,76,North Region,Yishun
MAYSPRINGS,"780,000",914.94,853,12 Jun 2019,6 PETIR ROAD #10-03,Resale,Strata,85,"9,176",-,Apartment,1,99 yrs from 01/12/1994,1998,HDB,678267,23,67,West Region,Bukit Panjang
STIRLING RESIDENCES,"1,144,000",656.6,"1,742",12 Jun 2019,23 STIRLING ROAD #13-20,New Sale,Strata,61,"18,754",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,HDB,148961,03,14,Central Region,Queenstown
D'NEST,"805,000",753.48,"1,068",12 Jun 2019,127 PASIR RIS GROVE #04-06,Resale,Strata,70,"11,500",-,Condominium,1,99 yrs from 20/10/2010,2017,HDB,518178,18,51,East Region,Pasir Ris
N.A.,"3,050,000","2,650.1","1,151",12 Jun 2019,80 LORONG J TELOK KURAU,Resale,Land,246.2,"12,388",-,Terrace House,1,Freehold,1992,HDB,425883,15,42,East Region,Bedok
368 THOMSON,"1,460,000",882.65,"1,654",12 Jun 2019,368 THOMSON ROAD #17-01,Resale,Strata,82,"17,805",-,Condominium,1,Freehold,2014,Private,298127,11,29,Central Region,Novena
CORALS AT KEPPEL BAY,"2,560,000","1,313.21","1,949",12 Jun 2019,13 KEPPEL BAY DRIVE #01-21,Resale,Strata,122,"20,984",-,Condominium,1,99 yrs from 26/02/2007,2016,Private,098018,04,09,Central Region,Bukit Merah
AUSTVILLE RESIDENCES,"895,000","1,022.58",875,12 Jun 2019,21 SENGKANG EAST AVENUE #05-21,Resale,Strata,95,"9,421",-,Executive Condominium,1,99 yrs from 24/08/2010,2014,HDB,544809,19,54,North East Region,Sengkang
THE CANOPY,"690,000",882.65,782,12 Jun 2019,83 YISHUN AVENUE 11 #02-30,Resale,Strata,82,"8,415",-,Executive Condominium,1,99 yrs from 14/06/2010,2014,HDB,768864,27,76,North Region,Yishun
SEASONS PARK,"1,165,000","1,291.68",902,12 Jun 2019,491 YIO CHU KANG ROAD #08-01,Resale,Strata,120,"9,708",-,Condominium,1,99 yrs from 01/03/1995,1997,HDB,787078,26,78,North East Region,Ang Mo Kio
PARC ESTA,"2,066,000","1,227.1","1,684",12 Jun 2019,908 SIMS AVENUE #12-42,New Sale,Strata,114,"18,123",-,Apartment,1,99 yrs from 12/07/2018,Uncompleted,Private,408970,14,40,Central Region,Geylang
PALM GARDENS,"850,000","1,205.57",705,13 Jun 2019,2E HONG SAN WALK #15-06,Resale,Strata,112,"7,589",-,Condominium,1,99 yrs from 12/08/1996,2000,HDB,689051,23,68,West Region,Choa Chu Kang
CASHEW HEIGHTS CONDOMINIUM,"1,818,000","1,646.89","1,104",13 Jun 2019,103 CASHEW ROAD #08-01,Resale,Strata,153,"11,882",-,Condominium,1,999 yrs from 25/09/1882,1992,Private,679674,23,67,West Region,Bukit Panjang
GOLDEN HILL ESTATE,"2,740,000","1,677.03","1,634",13 Jun 2019,19 LI HWAN CLOSE,Resale,Land,155.8,"17,587",-,Terrace House,1,Freehold,1976,Private,557142,19,55,North East Region,Serangoon
MACPHERSON GARDEN ESTATE,"1,440,000",884.8,"1,627",13 Jun 2019,17 JALAN SETIA,Resale,Land,82.2,"17,518",-,Terrace House,1,Freehold,-,HDB,368435,13,36,Central Region,Toa Payoh
WATERVIEW,"1,200,000","1,130.22","1,062",13 Jun 2019,87 TAMPINES AVENUE 1 #07-29,Resale,Strata,105,"11,429",-,Condominium,1,99 yrs from 16/06/2010,2014,HDB,528688,18,52,East Region,Tampines
THE ARTE,"1,510,000","1,054.87","1,431",13 Jun 2019,23 JALAN RAJA UDANG #28-12,Resale,Strata,98,"15,408",-,Condominium,1,Freehold,2010,Private,329216,12,32,Central Region,Novena
HARBOURLIGHTS,"1,230,000",828.83,"1,484",13 Jun 2019,66 TELOK BLANGAH ROAD #05-13,Resale,Strata,77,"15,974",-,Apartment,1,Freehold,1997,Private,098830,04,09,Central Region,Bukit Merah
NINE RESIDENCES,"1,320,000","1,356.26",973,13 Jun 2019,14 YISHUN AVENUE 9 #09-13,Resale,Strata,126,"10,476",-,Apartment,1,99 yrs from 30/04/2013,2015,Private,768895,27,76,North Region,Yishun
MANDARIN GARDENS,"1,871,000","2,034.4",920,13 Jun 2019,7 SIGLAP ROAD #14-69,Resale,Strata,189,"9,899",-,Condominium,1,99 yrs from 08/03/1982,1986,Private,448909,15,44,East Region,Bedok
CENTENNIA SUITES,"3,650,000","1,754.53","2,080",13 Jun 2019,100 KIM SENG ROAD #05-02,Resale,Strata,163,"22,393",-,Condominium,1,Freehold,2013,Private,239427,09,23,Central Region,Singapore River
EIGHT RIVERSUITES,"1,400,000",979.52,"1,429",13 Jun 2019,6 WHAMPOA EAST #19-12,Resale,Strata,91,"15,385",-,Condominium,1,99 yrs from 11/07/2011,2016,HDB,338519,12,33,Central Region,Kallang
FRUITION,"638,000",613.55,"1,040",13 Jun 2019,3 MANGIS ROAD #01-02,Resale,Strata,57,"11,193",-,Apartment,1,Freehold,2009,Private,424981,15,42,Central Region,Geylang
THE NAUTICAL,"1,130,000","1,237.86",913,13 Jun 2019,97 JALAN SENDUDOK #01-80,Resale,Strata,115,"9,826",-,Condominium,1,99 yrs from 29/08/2011,2015,HDB,769474,27,76,North Region,Sembawang
SEA ESTA,"980,000",979.52,"1,000",13 Jun 2019,18 PASIR RIS LINK #07-01,Resale,Strata,91,"10,769",-,Condominium,1,99 yrs from 09/01/2012,2015,Private,518156,18,51,East Region,Pasir Ris
ESPARINA RESIDENCES,"1,330,000","1,162.51","1,144",13 Jun 2019,117 COMPASSVALE BOW #16-14,Resale,Strata,108,"12,315",-,Executive Condominium,1,99 yrs from 02/06/2010,2013,HDB,544816,19,54,North East Region,Sengkang
FERNHILL COTTAGE,"3,050,000","1,894.46","1,610",13 Jun 2019,70E FERNHILL ROAD,Resale,Strata,176,"17,330",-,Terrace House,1,Freehold,2001,Private,259149,10,25,Central Region,Tanglin
THE TRE VER,"1,776,000","1,097.93","1,618",13 Jun 2019,68 POTONG PASIR AVENUE 1 #17-35,New Sale,Strata,102,"17,412",-,Condominium,1,99 yrs from 27/03/2018,Uncompleted,HDB,358395,13,35,Central Region,Toa Payoh
PRIVE,"870,000",882.65,986,13 Jun 2019,37 PUNGGOL FIELD #14-40,Resale,Strata,82,"10,610",-,Executive Condominium,1,99 yrs from 14/09/2010,2013,Private,828809,19,82,North East Region,Punggol
BARTLEY RIDGE,"1,238,000",861.12,"1,438",13 Jun 2019,34 MOUNT VERNON ROAD #10-13,Resale,Strata,80,"15,475",-,Condominium,1,99 yrs from 16/04/2012,2016,HDB,368057,13,36,Central Region,Toa Payoh
N.A.,"3,350,000","5,186.1",646,13 Jun 2019,17 JALAN SENDUDOK,Resale,Land,481.8,"6,953",-,Semi-Detached House,1,999 yrs from 26/03/1885,-,Private,769454,27,76,North Region,Sembawang
THE TAPESTRY,"1,300,860",990.29,"1,314",13 Jun 2019,59 TAMPINES STREET 86 #13-35,New Sale,Strata,92,"14,140",-,Condominium,1,99 yrs from 31/07/2017,Uncompleted,N.A,528509,18,52,East Region,Tampines
D'ZIRE,"565,000",462.85,"1,221",13 Jun 2019,12 ROBEY CRESCENT #02-04,Resale,Strata,43,"13,140",-,Apartment,1,999 yrs from 27/12/1875,2014,HDB,546290,19,54,North East Region,Hougang
THE INFLORA,"510,000",473.62,"1,077",13 Jun 2019,55 FLORA DRIVE #01-13,Resale,Strata,44,"11,591",-,Condominium,1,99 yrs from 25/05/2012,2016,HDB,506864,17,50,East Region,Pasir Ris
EVERGREEN PARK,"788,000","1,044.11",755,13 Jun 2019,31 HOUGANG AVENUE 7 #01-06,Resale,Strata,97,"8,124",-,Apartment,1,99 yrs from 01/10/1995,1999,HDB,538800,19,53,North East Region,Hougang
FINLAND GARDENS,"1,720,000","1,323.97","1,299",13 Jun 2019,41 EAST COAST AVENUE #03-01,Resale,Strata,123,"13,984",-,Condominium,1,Freehold,1984,Private,459246,15,45,East Region,Bedok
THE VIEW @ MEYER,"3,200,000","1,797.59","1,780",13 Jun 2019,46 MEYER ROAD #16-02,Resale,Strata,167,"19,162",-,Apartment,1,Freehold,2009,Private,437871,15,43,Central Region,Marine Parade
N.A.,"5,700,000","2,897.67","1,967",13 Jun 2019,55 HILLCREST ROAD,Resale,Land,269.2,"21,174",-,Semi-Detached House,1,Freehold,-,Private,288926,11,28,Central Region,Bukit Timah
THOMSON THREE,"736,000",495.14,"1,486",13 Jun 2019,43 BRIGHT HILL DRIVE #21-09,Resale,Strata,46,"16,000",-,Apartment,1,99 yrs from 07/11/2012,2016,Private,573894,20,57,Central Region,Bishan
TANGLIN REGENCY,"1,530,000","1,259.39","1,215",13 Jun 2019,383 TANGLIN ROAD #01-02,Resale,Strata,117,"13,077",-,Condominium,1,99 yrs from 01/05/1994,1998,Private,247966,10,24,Central Region,Bukit Merah
PRIVE,"856,000",818.06,"1,046",13 Jun 2019,33 PUNGGOL FIELD #14-09,Resale,Strata,76,"11,263",-,Executive Condominium,1,99 yrs from 14/09/2010,2013,Private,828817,19,82,North East Region,Punggol
TANGLIN VIEW,"2,250,000","1,754.53","1,282",13 Jun 2019,156 PRINCE CHARLES CRESCENT #19-17,Resale,Strata,163,"13,804",-,Condominium,1,99 yrs from 17/05/1997,2001,Private,159015,03,15,Central Region,Bukit Merah
THE HILLFORD,"590,000",505.91,"1,166",13 Jun 2019,178 JALAN JURONG KECHIL #07-41,Resale,Strata,47,"12,553",-,Apartment,1,60 yrs from 19/02/2013,2016,Private,596150,21,59,Central Region,Bukit Timah
PARK COLONIAL,"1,145,000",635.08,"1,803",13 Jun 2019,10 WOODLEIGH LANE #09-44,New Sale,Strata,59,"19,407",-,Condominium,1,99 yrs from 11/10/2017,Uncompleted,Private,357657,13,35,Central Region,Toa Payoh
STIRLING RESIDENCES,"1,172,000",656.6,"1,785",13 Jun 2019,21 STIRLING ROAD #17-06,New Sale,Strata,61,"19,213",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,Private,148960,03,14,Central Region,Queenstown
AUSTVILLE RESIDENCES,"1,300,000","1,496.2",869,13 Jun 2019,11 SENGKANG EAST AVENUE #01-04,Resale,Strata,139,"9,353",-,Executive Condominium,1,99 yrs from 24/08/2010,2014,HDB,544804,19,54,North East Region,Sengkang
N.A.,"4,220,000","2,691","1,568",13 Jun 2019,139 JOO CHIAT TERRACE,Resale,Land,250,"16,880",-,Terrace House,1,Freehold,1972,Private,427284,15,42,Central Region,Geylang
SILAHIS APARTMENTS,"1,350,000","1,442.38",936,13 Jun 2019,121 LORONG K TELOK KURAU #02-01,Resale,Strata,134,"10,075",-,Apartment,1,Freehold,1993,Private,425762,15,42,East Region,Bedok
SOUTH BEACH RESIDENCES,"8,180,000","2,260.44","3,619",13 Jun 2019,28 BEACH ROAD #28-05,Resale,Strata,210,"38,952",-,Apartment,1,99 yrs from 10/12/2007,2016,Private,189762,07,18,Central Region,Downtown Core
DE LENTE,"1,280,000",861.12,"1,486",13 Jun 2019,104 HOLLAND ROAD #01-07,Resale,Strata,80,"16,000",-,Apartment,1,Freehold,2002,Private,278547,10,27,Central Region,Bukit Timah
OASIS @ ELIAS,"900,000","1,216.33",740,13 Jun 2019,70 ELIAS ROAD #17-19,Resale,Strata,113,"7,965",-,Condominium,1,99 yrs from 17/03/2008,2011,HDB,519943,18,51,East Region,Pasir Ris
SANDALWOOD,"1,620,000","1,173.28","1,381",13 Jun 2019,152K TEMBELING ROAD #02-02,Resale,Strata,109,"14,862",-,Apartment,1,Freehold,2005,Private,423480,15,42,Central Region,Marine Parade
THE PROMENADE@PELIKAT,"610,000",516.67,"1,181",14 Jun 2019,183 JALAN PELIKAT #02-45,Resale,Strata,48,"12,708",-,Apartment,1,Freehold,2015,HDB,537643,19,53,North East Region,Hougang
CASTLE GREEN,"830,000",947.23,876,14 Jun 2019,487 YIO CHU KANG ROAD #03-12,Resale,Strata,88,"9,432",-,Condominium,1,99 yrs from 01/12/1993,1997,Private,787059,26,78,North East Region,Ang Mo Kio
ELIAS TERRACE,"2,100,000","1,614.6","1,301",14 Jun 2019,41 ELIAS TERRACE,Resale,Land,150,"14,000",-,Terrace House,1,999 yrs from 22/03/1881,1994,Private,519793,18,51,East Region,Pasir Ris
EIGHT COURTYARDS,"1,200,000","1,151.75","1,042",14 Jun 2019,18A CANBERRA DRIVE #09-44,Resale,Strata,107,"11,215",-,Condominium,1,99 yrs from 20/09/2010,2014,Private,768099,27,76,North Region,Yishun
DEVONSHIRE RESIDENCES,"1,150,000",505.91,"2,273",14 Jun 2019,55 DEVONSHIRE ROAD #09-01,Resale,Strata,47,"24,468",-,Apartment,1,Freehold,2015,Private,239855,09,23,Central Region,River Valley
THE NAUTICAL,"1,550,000","1,829.88",847,14 Jun 2019,95 JALAN SENDUDOK #01-29,Resale,Strata,170,"9,118",-,Condominium,1,99 yrs from 29/08/2011,2015,HDB,769473,27,76,North Region,Sembawang
THE CALLISTA,"1,170,000","1,130.22","1,035",14 Jun 2019,22 MAR THOMA ROAD #07-09,Resale,Strata,105,"11,143",-,Apartment,1,999 yrs from 02/06/1882,2005,N.A,328702,12,32,Central Region,Kallang
THE GARDENS AT BISHAN,"988,000",882.65,"1,119",14 Jun 2019,7 SIN MING WALK #13-15,Resale,Strata,82,"12,049",-,Condominium,1,99 yrs from 22/03/1997,2004,Private,575577,20,57,Central Region,Bishan
TANGLIN VIEW,"1,320,000","1,140.98","1,157",14 Jun 2019,150 PRINCE CHARLES CRESCENT #02-06,Resale,Strata,106,"12,453",-,Condominium,1,99 yrs from 17/05/1997,2001,HDB,159012,03,15,Central Region,Bukit Merah
THE TANAMERA,"1,250,000","1,323.97",944,14 Jun 2019,5 TANAH MERAH KECHIL ROAD #12-02,Resale,Strata,123,"10,163",-,Condominium,1,99 yrs from 01/06/1990,1994,Private,466665,16,46,East Region,Bedok
THE LILIUM,"1,537,100",710.42,"2,142",14 Jun 2019,31 HOW SUN ROAD #01-08,New Sale,Strata,66,"23,057","1,521,729",Condominium,1,Freehold,Uncompleted,N.A,538500,19,53,North East Region,Serangoon
8 SAINT THOMAS,"3,000,000","1,044.11","2,873",14 Jun 2019,8 ST. THOMAS WALK #25-01,Resale,Strata,97,"30,928",-,Condominium,1,Freehold,2018,Private,238146,09,23,Central Region,River Valley
CENTRO RESIDENCES,"1,088,000",807.3,"1,348",14 Jun 2019,59 ANG MO KIO AVENUE 8 #08-05,Resale,Strata,75,"14,507",-,Condominium,1,99 yrs from 11/12/2007,2014,Private,567752,20,56,North East Region,Ang Mo Kio
THE RAMFORD,"1,628,000","1,044.11","1,559",14 Jun 2019,6 RAMBAI ROAD #02-02,New Sale,Strata,97,"16,784",-,Apartment,1,Freehold,Uncompleted,Private,424326,15,42,Central Region,Marine Parade
ARTRA,"4,668,500","2,583.36","1,807",14 Jun 2019,10 ALEXANDRA VIEW #39-01,New Sale,Strata,240,"19,452",-,Apartment,1,99 yrs from 15/02/2016,Uncompleted,Private,158745,03,15,Central Region,Bukit Merah
3 ORCHARD BY-THE-PARK,"3,812,000","1,065.64","3,577",14 Jun 2019,3 ORCHARD BOULEVARD #08-04,Resale,Strata,99,"38,505",-,Condominium,1,Freehold,2017,Private,248653,10,24,Central Region,Orchard
PARC ROSEWOOD,"520,000",430.56,"1,208",14 Jun 2019,89 ROSEWOOD DRIVE #03-89,Resale,Strata,40,"13,000",-,Condominium,1,99 yrs from 07/09/2011,2014,HDB,737792,25,73,North Region,Woodlands
8 SAINT THOMAS,"1,530,000",505.91,"3,024",14 Jun 2019,8 ST. THOMAS WALK #04-02,Resale,Strata,47,"32,553",-,Condominium,1,Freehold,2018,Private,238146,09,23,Central Region,River Valley
THE ESPARIS,"1,020,000","1,291.68",790,14 Jun 2019,7 PASIR RIS DRIVE 4 #08-04,Resale,Strata,120,"8,500",-,Executive Condominium,1,99 yrs from 21/01/2002,2005,Private,519459,18,51,East Region,Pasir Ris
HILLINGTON GREEN,"1,610,000","1,356.26","1,187",14 Jun 2019,47 HILLVIEW AVENUE #06-04,Resale,Strata,126,"12,778",-,Condominium,1,999 yrs from 19/05/1883,2002,HDB,669614,23,66,West Region,Bukit Batok
SPOTTISWOODE PARK,"973,000","1,270.15",766,14 Jun 2019,107 SPOTTISWOODE PARK ROAD #16-118,Resale,Strata,118,"8,246",-,Apartment,1,99 yrs from 01/08/1976,-,HDB,080107,02,08,Central Region,Bukit Merah
PARC KOMO,"1,996,000","1,410.08","1,416",14 Jun 2019,965 UPPER CHANGI ROAD NORTH #05-30,New Sale,Strata,131,"15,237",-,Apartment,1,Freehold,Uncompleted,HDB,507665,17,50,East Region,Pasir Ris
NEPTUNE COURT,"1,180,000","1,270.15",929,14 Jun 2019,9 MARINE VISTA #23-03,Resale,Strata,118,"10,000",-,Apartment,1,99 yrs from 01/09/1976,1975,Private,449033,15,44,East Region,Bedok
THE TRE VER,"1,570,000","1,011.82","1,552",14 Jun 2019,68 POTONG PASIR AVENUE 1 #05-38,New Sale,Strata,94,"16,702",-,Condominium,1,99 yrs from 27/03/2018,Uncompleted,Private,358395,13,35,Central Region,Toa Payoh
PARBURY HILL CONDOMINIUM,"1,120,000",839.59,"1,334",14 Jun 2019,38 PARBURY AVENUE #03-03,Resale,Strata,78,"14,359",-,Condominium,1,Freehold,1997,HDB,467304,16,46,East Region,Bedok
YISHUN EMERALD,"780,000","1,022.58",763,14 Jun 2019,32 CANBERRA DRIVE #07-27,Resale,Strata,95,"8,211",-,Condominium,1,99 yrs from 16/02/1998,2002,HDB,768431,27,76,North Region,Yishun
THE VERMONT ON CAIRNHILL,"1,820,000",893.41,"2,037",14 Jun 2019,12B CAIRNHILL RISE #12-08,Resale,Strata,83,"21,928",-,Apartment,1,Freehold,2013,Private,229747,09,22,Central Region,Newton
LAGUNA GREEN,"990,000","1,065.64",929,14 Jun 2019,20 JALAN HAJIJAH #02-28,Resale,Strata,99,"10,000",-,Condominium,1,99 yrs from 13/02/1995,1998,Private,468726,16,46,East Region,Bedok
VIDA,"1,150,000",516.67,"2,226",14 Jun 2019,5 PECK HAY ROAD #06-07,Resale,Strata,48,"23,958",-,Apartment,1,Freehold,2009,Private,228307,09,22,Central Region,Newton
CARISSA PARK CONDOMINIUM,"1,155,000","1,323.97",872,14 Jun 2019,2 FLORA DRIVE #02-49,Resale,Strata,123,"9,390",-,Condominium,1,Freehold,2001,Private,507025,17,50,East Region,Pasir Ris
THE FLORENCE RESIDENCES,"755,000",527.44,"1,431",14 Jun 2019,81 HOUGANG AVENUE 2 #06-02,New Sale,Strata,49,"15,408",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,HDB,538859,19,53,North East Region,Hougang
35 GILSTEAD,"2,607,845","1,011.82","2,577",14 Jun 2019,35 GILSTEAD ROAD #03-12,New Sale,Strata,94,"27,743",-,Apartment,1,Freehold,Uncompleted,N.A,309079,11,30,Central Region,Novena
CHUAN TERRACE,"2,950,000","2,066.69","1,427",14 Jun 2019,30 CHUAN TERRACE,Resale,Land,192,"15,365",-,Terrace House,1,Freehold,1989,Private,558498,19,55,North East Region,Serangoon
N.A.,"1,180,000","1,001.05","1,179",14 Jun 2019,32 PENHAS ROAD #02-01,Resale,Strata,93,"12,688",-,Apartment,1,Freehold,1999,HDB,208191,08,20,Central Region,Kallang
REGENT HEIGHTS,"805,000","1,022.58",787,14 Jun 2019,52 BUKIT BATOK EAST AVENUE 5 #24-01,Resale,Strata,95,"8,474",-,Condominium,1,99 yrs from 07/11/1995,1999,Private,659802,23,65,West Region,Bukit Batok
THE MONTANA,"2,260,000","1,205.57","1,875",14 Jun 2019,8 JALAN MUTIARA #09-01,Resale,Strata,112,"20,179",-,Apartment,1,Freehold,2002,HDB,249188,10,24,Central Region,Tanglin
THE PROMENADE@PELIKAT,"980,000","1,022.58",958,14 Jun 2019,183 JALAN PELIKAT #03-31,Resale,Strata,95,"10,316",-,Apartment,1,Freehold,2015,HDB,537643,19,53,North East Region,Hougang
LENTOR VIEW,"2,500,000","2,740.51",912,14 Jun 2019,4 LENTOR PLACE,Resale,Land,254.6,"9,819",-,Terrace House,1,Freehold,1992,Private,788991,26,78,North East Region,Ang Mo Kio
RIO VISTA,"1,030,000","1,248.62",825,14 Jun 2019,24 UPPER SERANGOON VIEW #13-27,Resale,Strata,116,"8,879",-,Condominium,1,99 yrs from 02/01/2001,2004,HDB,534205,19,53,North East Region,Hougang
HILLION RESIDENCES,"1,060,000",710.42,"1,492",14 Jun 2019,12 JELEBU ROAD #15-35,Resale,Strata,66,"16,061",-,Apartment,1,99 yrs from 04/01/2013,2017,Private,677673,23,67,West Region,Bukit Panjang
BARTLEY RESIDENCES,"690,000",462.85,"1,491",14 Jun 2019,5A LORONG HOW SUN #06-34,Resale,Strata,43,"16,047",-,Apartment,1,99 yrs from 29/06/2011,2015,HDB,536563,19,53,North East Region,Serangoon
CITY SQUARE RESIDENCES,"1,880,000","1,216.33","1,546",14 Jun 2019,2 KITCHENER LINK #14-06,Resale,Strata,113,"16,637",-,Condominium,1,Freehold,2009,Private,207229,08,20,Central Region,Kallang
